_id,record_id,scheme_name,scheme_url,state,business_stage,enterprise_type,sector,eligibility_rule,required_document,is_real_source
69778b6f5dbe0abc982464eb,02f6e3f3-2d88-4fa6-906a-0b104cb566aa,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Eligibility criteria,GST Certificate,True
69778b6f5dbe0abc982464ec,1aa4aa50-e8c3-480c-8044-db6dc5406192,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Eligibility criteria,Udyam Certificate,True
69778b6f5dbe0abc982464ed,55673320-3894-4c93-82d9-6b73617a74a1,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Eligibility criteria,Bank Statement,True
69778b6f5dbe0abc982464ee,7611bf19-c166-4970-a134-2af80950e8b5,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Required documents,GST Certificate,True
69778b6f5dbe0abc982464ef,8e9dc438-d4de-4688-a1f1-c8e79463c680,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Required documents,Udyam Certificate,True
69778b6f5dbe0abc982464f0,737e388a-b0e2-4aea-ad60-31ccf801aedf,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Required documents,Bank Statement,True
69778b6f5dbe0abc982464f1,3438181e-d566-4c6d-93f8-21b24220a962,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,Return as bullet points.,GST Certificate,True
69778b6f5dbe0abc982464f2,1645d4c2-62eb-4892-8b71-2708e184c7b5,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,Return as bullet points.,Udyam Certificate,True
69778b6f5dbe0abc982464f3,292d1944-764b-4450-b0f4-721f88cd158a,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,Return as bullet points.,Bank Statement,True
69778b6f5dbe0abc982464f4,bca318f0-09f8-466a-bb8d-bb05bec1b838,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc982464f5,1c87e2dd-b372-44c1-ab84-649648af1673,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc982464f6,47bc09df-61d2-4f52-a52e-53122619ee58,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc982464f7,39f8849b-ff18-4b62-8cc5-e3be63162ddd,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,TEXT:,GST Certificate,True
69778b6f5dbe0abc982464f8,c9ca5d03-f7ef-44a9-94f9-221ee4d1c6df,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,TEXT:,Udyam Certificate,True
69778b6f5dbe0abc982464f9,2ba714a2-7bfb-4ab8-8e13-fb2e4329e12a,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,TEXT:,Bank Statement,True
69778b6f5dbe0abc982464fa,be0de1c9-a1fd-4ec1-a85e-823390c7c12b,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,GST Certificate,True
69778b6f5dbe0abc982464fb,fbaaf709-7b03-4cce-8878-c5a001d6c5b8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Udyam Certificate,True
69778b6f5dbe0abc982464fc,c693036e-a9e5-4fab-9fd9-a06e2c522f3d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Bank Statement,True
69778b6f5dbe0abc982464fd,6e2468ac-5f19-458c-aef0-0a9351a24881,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc982464fe,0f4c03fb-ef19-46a0-a52e-eb5e7481a359,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc982464ff,3b20d5d4-fe41-4ee6-9e72-5ff76f882914,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc98246500,1b8e9d8f-c471-4665-a62d-a256b2eb44c8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",GST Certificate,True
69778b6f5dbe0abc98246501,2d27931a-5df3-4efe-aa03-d815a11cd0f6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Udyam Certificate,True
69778b6f5dbe0abc98246502,011992f2-d332-45ae-8a05-e6e7961faf26,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Bank Statement,True
69778b6f5dbe0abc98246503,86fcc1e7-9d06-4f12-adbe-847a7ca926bc,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,GST Certificate,True
69778b6f5dbe0abc98246504,0e9d016f-4246-45ff-b25b-8699c604bded,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Udyam Certificate,True
69778b6f5dbe0abc98246505,cbd2c843-cbb5-4f7e-96de-bb8004070532,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Bank Statement,True
69778b6f5dbe0abc98246506,56538f5c-2d33-4cb5-8d68-99d63697837e,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Enterprise loans for setting up a greenfield enterprise.,GST Certificate,True
69778b6f5dbe0abc98246507,3876c492-42db-4b02-86f1-cc68398ddd3a,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Enterprise loans for setting up a greenfield enterprise.,Udyam Certificate,True
69778b6f5dbe0abc98246508,1c5012a9-7277-4e70-ac47-d2998930fd7a,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Enterprise loans for setting up a greenfield enterprise.,Bank Statement,True
69778b6f5dbe0abc98246509,f71a224d-59eb-4acb-b438-a996577ba318,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Loan size is from ₹10 lakhs to ₹1 crore.,GST Certificate,True
69778b6f5dbe0abc9824650a,50bf05aa-6d31-4125-9769-2f18a04b2e94,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Loan size is from ₹10 lakhs to ₹1 crore.,Udyam Certificate,True
69778b6f5dbe0abc9824650b,2ad92aa0-4055-484c-8f22-98d2f98d2ab4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Loan size is from ₹10 lakhs to ₹1 crore.,Bank Statement,True
69778b6f5dbe0abc9824650c,73a46c3d-71f6-4505-aec1-b55ccc967331,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Comprises a composite loan (including Term Loan and Working Capital).,GST Certificate,True
69778b6f5dbe0abc9824650d,5c28d851-b673-4297-9ea9-23df1045bf67,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Comprises a composite loan (including Term Loan and Working Capital).,Udyam Certificate,True
69778b6f5dbe0abc9824650e,26b00c39-2225-4f1b-808e-28bfaf9fef5b,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,- Comprises a composite loan (including Term Loan and Working Capital).,Bank Statement,True
69778b6f5dbe0abc9824650f,a5d0a6d4-9936-407a-930a-187ff13a49e5,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",GST Certificate,True
69778b6f5dbe0abc98246510,55b01a51-0df1-4051-8378-9b7b58db4bbf,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Udyam Certificate,True
69778b6f5dbe0abc98246511,48641432-0f59-43b4-8dd5-81d92a27c300,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Bank Statement,True
69778b6f5dbe0abc98246512,0626ddaf-28b1-4150-bc2c-36bc6df30b98,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",GST Certificate,True
69778b6f5dbe0abc98246513,406300c3-af7d-4793-85c2-7b3363658b59,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Udyam Certificate,True
69778b6f5dbe0abc98246514,76ced836-0f8a-4822-a719-b4e540502e89,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Bank Statement,True
69778b6f5dbe0abc98246515,f4ecff97-c8f7-4c13-b50a-fca1194de6b8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",GST Certificate,True
69778b6f5dbe0abc98246516,29d401cb-e5f2-41c9-aac3-786cf137ad62,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Udyam Certificate,True
69778b6f5dbe0abc98246517,f52a1aed-ed3f-4d2b-83fe-61ae3d62cc55,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Bank Statement,True
69778b6f5dbe0abc98246518,cf620813-d2a3-453f-be1e-567468dd7c42,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc98246519,a0b9cff9-8605-4cc5-950f-16c7aba125b7,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc9824651a,e12c3298-b004-4d6a-9d93-331de2047044,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc9824651b,4cb7e25a-fadb-452f-ab92-cb811be5ffed,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc9824651c,092be719-38b4-4076-a208-4b346d1d131d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc9824651d,1612eeba-8a11-4a99-8f3f-aec724de73aa,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Growth,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc9824651e,f491e124-4c53-4001-8efd-e45a310ace6a,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,Extract:,GST Certificate,True
69778b6f5dbe0abc9824651f,87b9106f-f87e-4116-88b6-729cf6585b68,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,Extract:,Udyam Certificate,True
69778b6f5dbe0abc98246520,9fda8615-feaf-4029-ba02-7d766340bf7f,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,Extract:,Bank Statement,True
69778b6f5dbe0abc98246521,0a7ec424-884d-475f-8150-c1261fb78a6d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Eligibility criteria,GST Certificate,True
69778b6f5dbe0abc98246522,bd04fda6-e890-4113-8250-f868bfba90f6,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Eligibility criteria,Udyam Certificate,True
69778b6f5dbe0abc98246523,81218d08-13d2-4dda-bf6c-358256b9cba2,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Eligibility criteria,Bank Statement,True
69778b6f5dbe0abc98246524,70880fbb-32fa-4d29-9127-1e6fc8205a50,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Required documents,GST Certificate,True
69778b6f5dbe0abc98246525,78454d2e-ace9-4c93-af7b-0eed0becfb24,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Required documents,Udyam Certificate,True
69778b6f5dbe0abc98246526,dc9634bf-86ba-4251-b7e2-dc69551c17af,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Required documents,Bank Statement,True
69778b6f5dbe0abc98246527,f2da1b02-212b-407b-930f-ec3e37831ced,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,Return as bullet points.,GST Certificate,True
69778b6f5dbe0abc98246528,08766f2a-2f70-49d0-a68a-6b67346b8f8b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,Return as bullet points.,Udyam Certificate,True
69778b6f5dbe0abc98246529,8e8b3528-2d61-4402-87ff-11bf0f8b40d5,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,Return as bullet points.,Bank Statement,True
69778b6f5dbe0abc9824652a,d3e99c69-608a-483d-ad81-7ff71ff00bed,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,,GST Certificate,True
69778b6f5dbe0abc9824652b,f31c5061-7535-49ee-8cf6-e65cfe8e1bd3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,,Udyam Certificate,True
69778b6f5dbe0abc9824652c,4971b9c5-d140-4f67-a84c-ff6d3f226c84,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,,Bank Statement,True
69778b6f5dbe0abc9824652d,66bab3d2-ecfe-4ca7-a5b7-0ac682432b1b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,TEXT:,GST Certificate,True
69778b6f5dbe0abc9824652e,4149f7bd-1acf-4837-808a-629b25860aab,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,TEXT:,Udyam Certificate,True
69778b6f5dbe0abc9824652f,4c8291bb-fb82-4e0f-be18-33ec08cb6b8b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,TEXT:,Bank Statement,True
69778b6f5dbe0abc98246530,7119ffda-3994-40f0-9b9f-85a13784ffd2,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,GST Certificate,True
69778b6f5dbe0abc98246531,69285988-91d9-406f-8c53-475455749e69,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Udyam Certificate,True
69778b6f5dbe0abc98246532,1c418075-a893-4bf6-9d11-89048851448e,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Bank Statement,True
69778b6f5dbe0abc98246533,3e1acb0d-241d-47be-acac-10515d9cae77,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,,GST Certificate,True
69778b6f5dbe0abc98246534,1ec96f12-ab34-43e5-a363-cb73bdc94cd8,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,,Udyam Certificate,True
69778b6f5dbe0abc98246535,5f492907-b0b1-4817-b90f-3fac3df4e80d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,,Bank Statement,True
69778b6f5dbe0abc98246536,c999d4d3-30e0-45d8-8ccf-cde9aa12dfc9,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",GST Certificate,True
69778b6f5dbe0abc98246537,0fe599e2-e0ad-487c-a767-13908b05511d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Udyam Certificate,True
69778b6f5dbe0abc98246538,080a54c5-88f3-4ad8-9968-5c26fc52390b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Bank Statement,True
69778b6f5dbe0abc98246539,42fc34ef-5455-46b2-9680-16a233d63ff0,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,GST Certificate,True
69778b6f5dbe0abc9824653a,b2541bfb-b75c-4f5e-9dab-47be12ef3211,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Udyam Certificate,True
69778b6f5dbe0abc9824653b,e6ca2eb3-022b-4158-803b-ca8a87809d0d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Bank Statement,True
69778b6f5dbe0abc9824653c,c78120ba-f556-441f-b843-9ff3910d5d1d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Enterprise loans for setting up a greenfield enterprise.,GST Certificate,True
69778b6f5dbe0abc9824653d,55c5050f-4f0f-4765-b594-394a9278f7b3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Enterprise loans for setting up a greenfield enterprise.,Udyam Certificate,True
69778b6f5dbe0abc9824653e,3c99002f-072f-4857-8e63-560e9320b205,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Enterprise loans for setting up a greenfield enterprise.,Bank Statement,True
69778b6f5dbe0abc9824653f,78fe4317-be0a-4451-aae4-3d4822120d59,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Loan size is from ₹10 lakhs to ₹1 crore.,GST Certificate,True
69778b6f5dbe0abc98246540,92bae2d1-9ade-4ea5-b2f7-6478dbe60a50,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Loan size is from ₹10 lakhs to ₹1 crore.,Udyam Certificate,True
69778b6f5dbe0abc98246541,9449d2e6-cd8a-4c00-aaff-7b97e01b4e75,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Loan size is from ₹10 lakhs to ₹1 crore.,Bank Statement,True
69778b6f5dbe0abc98246542,0c82d435-10e0-4e0d-aeda-979b87153567,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Comprises a composite loan (including Term Loan and Working Capital).,GST Certificate,True
69778b6f5dbe0abc98246543,34ec239b-8ed8-4d8c-83e8-eb40fb5df3cd,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Comprises a composite loan (including Term Loan and Working Capital).,Udyam Certificate,True
69778b6f5dbe0abc98246544,e19811a2-b3b2-4ae6-b0e2-08fe43ad31e3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,- Comprises a composite loan (including Term Loan and Working Capital).,Bank Statement,True
69778b6f5dbe0abc98246545,d7fd7434-84d2-4ccc-ad91-34c3adedcfa2,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",GST Certificate,True
69778b6f5dbe0abc98246546,ce3e5446-50eb-4261-a176-cab54da432d3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Udyam Certificate,True
69778b6f5dbe0abc98246547,aeda989c-de52-4a07-8a93-600d4a083c4a,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Bank Statement,True
69778b6f5dbe0abc98246548,03043f6c-abcd-414e-a86b-e733bca16d2b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",GST Certificate,True
69778b6f5dbe0abc98246549,0a12d4ac-00b7-4903-83a1-d0866169b630,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Udyam Certificate,True
69778b6f5dbe0abc9824654a,bddfe18b-9a9c-4a78-85ec-e01545a33bda,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Bank Statement,True
69778b6f5dbe0abc9824654b,e4155ccd-3914-412a-8aec-f6f41602b85c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",GST Certificate,True
69778b6f5dbe0abc9824654c,2b2bc81e-f1de-4c03-ae39-1d8c6430da72,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Udyam Certificate,True
69778b6f5dbe0abc9824654d,0c516cbe-6dac-4d54-9a8a-d965d9c29bce,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Bank Statement,True
69778b6f5dbe0abc9824654e,92668dbd-d565-4ce6-abdd-233460491f9c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Idea,Micro,Manufacturing,,GST Certificate,True
